NAME	X	Y
SAimp_E-MH-7738	1081033.32200000000	1058500.73900000000
SAimp_E-MH-776	1077477.98000000000	1075790.81600000000
SAimp_E-MH-776-1	1077929.91600000000	1076064.31300000000
SAimp_E-MH-7762	1077689.34600000000	1054312.71200000000
SAimp_E-MH-776-2	1077462.38300000000	1075496.09200000000
SAimp_E-MH-7763	1077696.62300000000	1053887.64300000000
SAimp_E-MH-7777-1	1079013.29700000000	1053497.79100000000
SAimp_E-MH-7777-2	1078931.17900000000	1052968.94000000000
SAimp_E-MH-778	1076098.66100000000	1077556.87600000000
SAimp_E-MH-7826	1078107.18500000000	1051400.20900000000
SAimp_E-MH-7830	1080407.08300000000	1059473.07500000000
SAimp_E-MH-7830-1	1080599.82800000000	1059212.71700000000
SAimp_E-MH-7835	1080800.40600000000	1059131.53400000000
SAimp_E-MH-7838	1080803.59200000000	1058656.34700000000
SAimp_E-MH-7839	1080873.70300000000	1058321.36700000000
SAimp_E-MH-7846	1078647.58400000000	1056051.53600000000
SAimp_E-MH-7848	1078654.61600000000	1055179.63400000000
SAimp_E-MH-785	1075132.48200000000	1077547.16200000000
SAimp_E-MH-7859	1076906.93700000000	1056255.85900000000
SAimp_E-MH-786	1075236.52800000000	1077850.48700000000
SAimp_E-MH-7877	1078724.33500000000	1053471.18700000000
SAimp_E-MH-7879	1078774.53700000000	1052777.45000000000
SAimp_E-MH-788	1074029.37700000000	1073570.61700000000
SAimp_E-MH-7888	1078011.71900000000	1055877.85600000000
SAimp_E-MH-7889	1077979.59500000000	1054959.79700000000
SAimp_E-MH-7897	1078956.71000000000	1056227.49900000000
SAimp_E-MH-7899	1078953.01900000000	1055294.31500000000
SAimp_E-MH-790	1075086.43600000000	1073406.69800000000
SAimp_E-MH-7900	1078938.55100000000	1054939.58200000000
SAimp_E-MH-7902	1078921.39300000000	1054394.20000000000
SAimp_E-MH-7907	1078518.68700000000	1051755.62600000000
SAimp_E-MH-7908	1078342.78400000000	1051251.38000000000
SAimp_E-MH-791	1074237.15800000000	1073978.46800000000
SAimp_E-MH-7920	1079245.17800000000	1056495.16000000000
SAimp_E-MH-7921	1079288.70300000000	1055491.24700000000
SAimp_E-MH-7922	1079248.98600000000	1055108.67800000000
SAimp_E-MH-794	1074186.29400000000	1073662.40900000000
SAimp_E-MH-7959	1079244.67200000000	1054699.00600000000
SAimp_E-MH-7973	1078219.46100000000	1051854.62500000000
SAimp_E-MH-7979	1079337.78000000000	1051057.87100000000
SAimp_E-MH-8007-1	1077757.09100000000	1058465.20400000000
SAimp_E-MH-8007-2	1077916.02600000000	1058429.64700000000
SAimp_E-MH-8008-1	1077088.09800000000	1058344.94300000000
SAimp_E-MH-801	1078152.03500000000	1073177.75300000000
SAimp_E-MH-8025	1072174.53500000000	1056046.03100000000
SAimp_E-MH-8069	1072325.30700000000	1055823.79900000000
SAimp_E-MH-8077	1078323.55100000000	1054744.63200000000
SAimp_E-MH-8078-1	1078340.40800000000	1055838.41700000000
SAimp_E-MH-8078-2	1078168.44500000000	1055237.85700000000
SAimp_E-MH-8117	1076856.41100000000	1049588.12300000000
SAimp_E-MH-8118	1076563.08900000000	1049603.08000000000
SAimp_E-MH-8122-2	1076271.43600000000	1049749.13100000000
SAimp_E-MH-815	1082579.08600000000	1062978.32500000000
SAimp_E-MH-8153	1087531.61000000000	1060052.53400000000
SAimp_E-MH-8153-1	1087631.70200000000	1060270.30800000000
SAimp_E-MH-818	1077139.65700000000	1074590.76500000000
SAimp_E-MH-818-1	1077171.90100000000	1074855.02900000000
SAimp_E-MH-8185	1087271.85600000000	1060705.17000000000
SAimp_E-MH-8185-1	1086972.49800000000	1060791.57700000000
SAimp_E-MH-8196-1	1088746.36200000000	1060018.54200000000
SAimp_E-MH-8196-3	1088371.80100000000	1060216.44900000000
SAimp_E-MH-8197-1	1088821.47200000000	1060325.68800000000
SAimp_E-MH-8213	1072573.08700000000	1055681.14100000000
SAimp_E-MH-8214	1072934.02700000000	1055620.05400000000
SAimp_E-MH-822	1075932.76400000000	1077172.78700000000
SAimp_E-MH-823	1076889.56500000000	1073553.15800000000
SAimp_E-MH-823-1	1076890.28700000000	1073185.82100000000
SAimp_E-MH-8236	1089915.04600000000	1059598.98100000000
SAimp_E-MH-8250	1073114.61000000000	1056247.66600000000
SAimp_E-MH-8252	1075829.81300000000	1057015.17100000000
SAimp_E-MH-8254	1073940.12900000000	1054625.38700000000
SAimp_E-MH-8256	1073611.39700000000	1054339.76600000000
SAimp_E-MH-826	1077014.91100000000	1072801.11800000000
SAimp_E-MH-8265	1073730.36400000000	1054515.91600000000
SAimp_E-MH-831	1078002.14900000000	1074610.01400000000
SAimp_E-MH-8327-1	1089236.32200000000	1058909.61100000000
SAimp_E-MH-8327-3	1088011.11000000000	1058905.50500000000
SAimp_E-MH-8327-5	1088183.32500000000	1058991.26500000000
SAimp_E-MH-8341	1088050.45700000000	1058487.96800000000
SAimp_E-MH-835	1074310.91600000000	1076744.40000000000
SAimp_E-MH-835-1	1074473.60500000000	1076430.34500000000
SAimp_E-MH-836	1078013.81000000000	1073828.76300000000
SAimp_E-MH-8368	1089513.96800000000	1059874.23200000000
SAimp_E-MH-837	1074183.05900000000	1076425.43700000000
SAimp_E-MH-8372	1089519.00200000000	1059466.90900000000
SAimp_E-MH-838	1077769.53100000000	1073434.85800000000
SAimp_E-MH-838-1	1078006.48100000000	1073582.46400000000
SAimp_E-MH-8405	1085703.31100000000	1057844.24000000000
SAimp_E-MH-843-1	1073724.67000000000	1076756.08800000000
SAimp_E-MH-843-2	1073809.53600000000	1076384.67000000000
SAimp_E-MH-8455-1	1087406.11700000000	1055385.32800000000
SAimp_E-MH-846	1077899.49400000000	1072470.84100000000
SAimp_E-MH-847	1075487.91000000000	1072570.19300000000
SAimp_E-MH-849	1075927.64900000000	1072556.64000000000
SAimp_E-MH-8492	1090364.36100000000	1055685.73000000000
SAimp_E-MH-8494	1090069.18100000000	1055619.80200000000
SAimp_E-MH-851	1076420.97200000000	1072523.99000000000
SAimp_E-MH-8530	1089495.50100000000	1054942.08800000000
SAimp_E-MH-8531	1089325.52700000000	1055332.61600000000
SAimp_E-MH-855	1076775.88600000000	1072450.76800000000
SAimp_E-MH-8551	1088795.24200000000	1053962.22600000000
SAimp_E-MH-8552-1	1088479.15900000000	1054924.96700000000
SAimp_E-MH-8552-2	1088671.48300000000	1054824.63400000000
SAimp_E-MH-8557	1088405.38800000000	1055360.90000000000
SAimp_E-MH-8558	1088252.79000000000	1054755.72600000000
SAimp_E-MH-8559-2	1088237.56600000000	1054484.90800000000
SAimp_E-MH-859	1080006.35700000000	1071011.31000000000
SAimp_E-MH-861-2	1079743.04300000000	1070091.66000000000
SAimp_E-MH-861-3	1079816.88500000000	1070349.08900000000
SAimp_E-MH-8626-1	1087726.40000000000	1054642.62300000000
SAimp_E-MH-863	1080882.19700000000	1069896.38800000000
SAimp_E-MH-871-2	1080364.27300000000	1070963.94000000000
SAimp_E-MH-872	1080682.47700000000	1070514.26500000000
SAimp_E-MH-873	1079968.44700000000	1068149.29500000000
SAimp_E-MH-874	1080630.71600000000	1068181.84900000000
SAimp_E-MH-874-2	1080255.00000000000	1068234.49900000000
SAimp_E-MH-875	1081410.93500000000	1068137.68500000000
SAimp_E-MH-8752	1072051.53200000000	1057187.17100000000
SAimp_E-MH-8753	1072749.42900000000	1057229.61200000000
SAimp_E-MH-876	1080124.86900000000	1068665.12600000000
SAimp_E-MH-877	1080589.17400000000	1068810.38200000000
SAimp_E-MH-878	1081435.29800000000	1068641.15300000000
SAimp_E-MH-8802	1072168.34700000000	1057437.75400000000
SAimp_E-MH-8802-1	1072881.08800000000	1057460.21200000000
SAimp_E-MH-8802-2	1073363.94200000000	1057431.37800000000
SAimp_E-MH-8805-2	1072564.79300000000	1057854.45800000000
SAimp_E-MH-8805-3	1072487.96500000000	1058117.65900000000
SAimp_E-MH-8805-4	1072340.36500000000	1057779.66100000000
SAimp_E-MH-8809-1	1075632.75300000000	1057173.37900000000
SAimp_E-MH-8809-2	1075498.25900000000	1056923.42400000000
SAimp_E-MH-881	1081719.59500000000	1071334.59000000000
SAimp_E-MH-8810-1	1075189.84800000000	1056877.10500000000
SAimp_E-MH-8810-2	1075380.63200000000	1057193.70200000000
SAimp_E-MH-8815-1	1075085.07200000000	1057161.74200000000
SAimp_E-MH-8816-2	1074825.55500000000	1057228.35800000000
SAimp_E-MH-8826	1073233.04200000000	1054853.00000000000
SAimp_E-MH-8828	1073341.87800000000	1055291.12500000000
SAimp_E-MH-8829	1073251.62400000000	1055453.25800000000
SAimp_E-MH-8830	1073384.12400000000	1055775.23500000000
SAimp_E-MH-8834	1087795.33400000000	1053324.77000000000
SAimp_E-MH-8836	1088001.60300000000	1053467.39800000000
SAimp_E-MH-8837-1	1088132.46100000000	1052993.20500000000
SAimp_E-MH-8837-2	1088210.56500000000	1052775.81100000000
SAimp_E-MH-8846	1073470.55200000000	1056065.15600000000
SAimp_E-MH-8848	1073639.51800000000	1056692.08000000000
SAimp_E-MH-8857	1073853.69900000000	1055357.72600000000
SAimp_E-MH-8858	1073919.63600000000	1055746.42200000000
SAimp_E-MH-8860	1074021.24600000000	1056044.37600000000
SAimp_E-MH-888	1079396.48400000000	1069501.31700000000
SAimp_E-MH-8880	1089647.30200000000	1053671.57900000000
SAimp_E-MH-889	1079090.43600000000	1069360.95900000000
SAimp_E-MH-8897-2	1074088.83900000000	1055261.80800000000
SAimp_E-MH-8899	1074185.15200000000	1055644.52200000000
SAimp_E-MH-8900-1	1074294.04500000000	1056088.25400000000
SAimp_E-MH-8900-2	1074237.59500000000	1055848.52500000000
SAimp_E-MH-892	1073166.58000000000	1075101.15800000000
SAimp_E-MH-8921	1073427.33300000000	1055040.53700000000
SAimp_E-MH-8922	1073578.48900000000	1055099.70100000000
SAimp_E-MH-8929-1	1073493.90800000000	1055314.05000000000
SAimp_E-MH-8929-2	1073672.72400000000	1055434.43900000000
SAimp_E-MH-8930-1	1073629.17500000000	1055718.19100000000
SAimp_E-MH-8932	1073727.58900000000	1056057.27800000000
SAimp_E-MH-8935-1	1089243.36800000000	1052413.99700000000
SAimp_E-MH-8935-2	1088828.80400000000	1052114.14100000000
SAimp_E-MH-8935-3	1088944.70100000000	1052384.95400000000
SAimp_E-MH-8936-1	1073827.82800000000	1056420.69400000000
SAimp_E-MH-8936-2	1073661.87800000000	1056251.62300000000
SAimp_E-MH-8938	1073900.38400000000	1056720.90400000000
SAimp_E-MH-8939	1073984.64100000000	1057175.74500000000
SAimp_E-MH-8956	1072656.87400000000	1055773.70700000000
SAimp_E-MH-8959	1072608.01800000000	1056008.80100000000
SAimp_E-MH-896	1078890.77000000000	1074766.24700000000
SAimp_E-MH-896-2	1078583.27600000000	1074618.11900000000
SAimp_E-MH-897	1078507.43400000000	1075203.06300000000
SAimp_E-MH-897-3	1078567.45300000000	1074931.29600000000
SAimp_E-MH-898	1077784.88800000000	1075284.43600000000
SAimp_E-MH-8980-1	1087976.59200000000	1051858.35600000000
SAimp_E-MH-8980-2	1087880.39100000000	1052418.73200000000
SAimp_E-MH-898-2	1078466.54700000000	1075531.45900000000
SAimp_E-MH-8989	1072859.32400000000	1056080.77600000000
SAimp_E-MH-899	1078256.71700000000	1076099.33100000000
SAimp_E-MH-8990	1067076.10000000000	1054468.13200000000
SAimp_E-MH-8991	1072684.13900000000	1056231.10800000000
SAimp_E-MH-899-2	1078606.66200000000	1076130.92400000000
SAimp_E-MH-9002	1072258.01200000000	1055223.18800000000
SAimp_E-MH-9003	1072290.67300000000	1055436.89900000000
SAimp_E-MH-9006	1081033.57200000000	1045023.58500000000
SAimp_E-MH-9009-1	1081567.16100000000	1044635.94500000000
SAimp_E-MH-9009-2	1081394.18600000000	1044764.71200000000
SAimp_E-MH-9010	1067192.77400000000	1054829.16700000000
SAimp_E-MH-9012	1069554.54600000000	1054113.51800000000
SAimp_E-MH-9013	1081786.47800000000	1044626.53500000000
SAimp_E-MH-9015-1	1082191.51300000000	1044691.14200000000
SAimp_E-MH-9015-2	1081871.37300000000	1045008.67100000000
SAimp_E-MH-9016-1	1082340.02000000000	1043744.34400000000
SAimp_E-MH-9016-2	1082533.64700000000	1044420.81700000000
SAimp_E-MH-9019	1069145.77400000000	1054198.58400000000
SAimp_E-MH-9021	1069528.90800000000	1053888.18700000000
SAimp_E-MH-9024-1	1082782.87100000000	1044710.76400000000
SAimp_E-MH-9024-2	1083101.38200000000	1044371.49300000000
SAimp_E-MH-9024-3	1082870.63700000000	1043829.38300000000
SAimp_E-MH-9028	1079991.80600000000	1045516.20200000000
SAimp_E-MH-903	1078933.20500000000	1075620.33200000000
SAimp_E-MH-903-2	1078968.98400000000	1076156.61000000000
SAimp_E-MH-9035	1088736.89400000000	1060878.53100000000
SAimp_E-MH-9035-1	1088738.58600000000	1061498.14400000000
SAimp_E-MH-907	1078529.71900000000	1077518.85300000000
SAimp_E-MH-9091	1088396.51400000000	1061926.72700000000
SAimp_E-MH-9091-1	1088621.45400000000	1062285.33900000000
SAimp_E-MH-9119	1089257.02700000000	1063512.27900000000
SAimp_E-MH-9127	1089266.79300000000	1063250.70500000000
SAimp_E-MH-916	1080826.00100000000	1075579.12900000000
SAimp_E-MH-917	1081106.54600000000	1075883.16300000000
SAimp_E-MH-918	1080911.46700000000	1076059.20700000000
SAimp_E-MH-9200-1	1090434.62800000000	1066270.31100000000
SAimp_E-MH-9200-2	1090288.93200000000	1066246.89800000000
SAimp_E-MH-9201	1090288.45000000000	1065291.66200000000
SAimp_E-MH-926	1083067.32100000000	1076297.40200000000
SAimp_E-MH-927	1082529.46500000000	1076896.78200000000
SAimp_E-MH-927-1	1082787.60200000000	1076689.69400000000
SAimp_E-MH-9309	1085949.22600000000	1065998.45700000000
SAimp_E-MH-932	1083173.12700000000	1077398.93100000000
SAimp_E-MH-9321	1085344.58500000000	1066651.89100000000
SAimp_E-MH-932-1	1083540.62000000000	1076825.67200000000
SAimp_E-MH-9322	1085516.56300000000	1065868.92100000000
SAimp_E-MH-9323-1	1085724.80800000000	1065452.50500000000
SAimp_E-MH-9326	1085823.05000000000	1065180.54300000000
SAimp_E-MH-934	1083621.33000000000	1076948.75200000000
SAimp_E-MH-9346	1085687.95500000000	1060602.70400000000
SAimp_E-MH-9348	1086046.59700000000	1060707.56800000000
SAimp_E-MH-9350	1086485.29100000000	1061184.19100000000
SAimp_E-MH-9374	1086553.50000000000	1059957.55900000000
SAimp_E-MH-9374-1	1086984.65600000000	1060353.39600000000
SAimp_E-MH-9374-2	1086728.25000000000	1060093.54400000000
SAimp_E-MH-9375	1086903.77700000000	1060528.01400000000
SAimp_E-MH-9377	1087018.48200000000	1061376.43200000000
SAimp_E-MH-9380	1086805.57700000000	1061348.64600000000
SAimp_E-MH-9417	1084069.15800000000	1060440.73900000000
SAimp_E-MH-9418	1084003.75000000000	1061445.41300000000
SAimp_E-MH-9420	1084014.96900000000	1061861.33000000000
SAimp_E-MH-9441	1086062.74300000000	1060041.93300000000
SAimp_E-MH-9441-1	1085553.90300000000	1059988.06200000000
SAimp_E-MH-949	1081680.17600000000	1076741.72700000000
SAimp_E-MH-9541	1082861.83200000000	1064073.06400000000
SAimp_E-MH-9541-1	1083211.65600000000	1064211.03800000000
SAimp_E-MH-955	1080876.72300000000	1077775.68000000000
SAimp_E-MH-955-1	1081556.24800000000	1077766.79700000000
SAimp_E-MH-964	1082655.34500000000	1075521.99700000000
SAimp_E-MH-966	1077706.76200000000	1071460.10000000000
SAimp_E-MH-9663	1083185.51100000000	1060738.52100000000
SAimp_E-MH-9663-1	1083190.30400000000	1060903.56700000000
SAimp_E-MH-967	1077607.72700000000	1071200.60500000000
SAimp_E-MH-9728	1082602.48200000000	1060426.52200000000
SAimp_E-MH-975	1076507.30300000000	1072875.52500000000
SAimp_E-MH-975-1	1076127.80100000000	1073315.22100000000
SAimp_E-MH-9754-1	1080283.75600000000	1061309.23100000000
SAimp_E-MH-9763	1080303.94600000000	1061599.58300000000
SAimp_E-MH-978	1078031.93200000000	1071321.36700000000
SAimp_E-MH-979	1078283.68500000000	1071343.91500000000
SAimp_E-MH-980	1077214.34600000000	1071234.88400000000
SAimp_E-MH-982	1077246.42800000000	1070961.39400000000
SAimp_E-MH-9825	1082657.62700000000	1059992.15100000000
SAimp_E-MH-9826	1082583.92900000000	1060220.73800000000
SAimp_E-MH-983	1077195.07900000000	1070303.54900000000
SAimp_E-MH-983-1	1077368.89600000000	1070725.85700000000
SAimp_E-MH-9840-2	1082382.64400000000	1059623.14800000000
SAimp_E-MH-9841-1	1082260.93300000000	1059835.32200000000
SAimp_E-MH-9855	1081894.24000000000	1059676.90600000000
SAimp_E-MH-986-1	1078197.26300000000	1070787.17800000000
SAimp_E-MH-986-2	1078086.10400000000	1070952.54100000000
SAimp_E-MH-9865	1080875.30700000000	1059877.66100000000
SAimp_E-MH-9869	1080710.59900000000	1059701.43200000000
SAimp_E-MH-988	1078359.69200000000	1071173.79500000000
SAimp_E-MH-989	1078471.87800000000	1070915.70700000000
SAimp_E-MH-9902	1082208.97000000000	1065102.54400000000
SAimp_E-MH-9907	1081754.73200000000	1064774.05200000000
SAimp_E-MH-9907-1	1081891.95600000000	1065195.05400000000
SAimp_E-MH-992	1078580.99000000000	1070595.86500000000
SAimp_E-MH-992-1	1078504.94600000000	1070327.33700000000
SAimp_E-MH-9922-1	1082414.34500000000	1064155.48900000000
SAimp_E-MH-9922-2	1081909.11100000000	1063290.71700000000
SAimp_E-MH-9923-1	1081960.67800000000	1064225.16500000000
SAimp_E-MH-9923-2	1081645.96500000000	1064085.69800000000
SAimp_E-MH-9923-3	1081510.87000000000	1064242.09300000000
SAimp_E-MH-9923-4	1081572.18100000000	1063392.63700000000
SAimp_E-MH-9924-1	1081356.54300000000	1064641.07900000000
SAimp_E-MH-9924-2	1081401.99900000000	1064056.37900000000
SAimp_E-MH-9924-3	1081244.86900000000	1064203.02200000000
SAimp_E-MH-994	1078705.33700000000	1069972.57600000000
SAimp_E-MH-9974	1079049.42000000000	1061715.26100000000
SAimp_E-MH-9974-1	1079040.06100000000	1061863.13600000000
SAimp_E-MH-9985	1079317.50900000000	1061384.06500000000
SAimp_E-MH-9985-1	1079298.76400000000	1061563.70900000000
SAimp_E-MH-9995	1079091.26300000000	1060983.52600000000
SAimp_E-MH-9995-1	1079278.34900000000	1061141.02900000000
SAimp_E-node-1005	1068104.77900000000	1053945.27900000000
SAimp_E-node-1012	1068551.82700000000	1053664.80300000000
SAimp_E-node-1013	1068443.51200000000	1053827.02000000000
SAimp_E-node-1037	1070496.41000000000	1051246.63500000000
SAimp_E-node-1044	1069384.61300000000	1053255.28400000000
SAimp_E-node-1045	1069629.24500000000	1052207.24600000000
SAimp_E-node-1046	1068474.29300000000	1053335.05600000000
SAimp_E-node-1047	1070645.17200000000	1055444.06600000000
SAimp_E-node-1048	1070287.73300000000	1052386.78700000000
SAimp_E-node-1067	1070319.53900000000	1048420.60200000000
SAimp_E-node-1077	1080630.47300000000	1056330.57700000000
SAimp_E-node-1077-1	1080515.44100000000	1056513.29500000000
SAimp_E-node-1094	1079988.98600000000	1054884.73700000000
SAimp_E-node-1095-1	1082756.84400000000	1057057.52200000000
SAimp_E-node-1096	1083086.14600000000	1056916.29400000000
SAimp_E-node-1097	1083785.29800000000	1057532.67600000000
SAimp_E-node-1102-1	1078532.46300000000	1050914.26800000000
SAimp_E-node-1102-2	1078423.35300000000	1050998.83100000000
SAimp_E-node-1127-1	1069813.68100000000	1050434.69700000000
SAimp_E-node-1127-2	1069728.91900000000	1050042.59100000000
SAimp_E-node-1140-1	1088599.14900000000	1048918.22000000000
SAimp_E-node-1140-2	1089008.78400000000	1049041.84100000000
SAimp_E-node-1146	1068696.49600000000	1051939.14500000000
SAimp_E-node-1166-1	1063373.28300000000	1069126.39100000000
SAimp_E-node-1184	1084538.00100000000	1037684.59600000000
SAimp_E-node-1185-1	1085093.69100000000	1037799.15800000000
SAimp_E-node-1185-2	1085009.17000000000	1037934.63400000000
SAimp_E-node-1187	1084788.40400000000	1038562.90100000000
SAimp_E-node-1188	1084586.44700000000	1038915.80000000000
SAimp_E-node-1189	1084484.81500000000	1039205.93300000000
SAimp_E-node-1190	1084638.01300000000	1038322.18900000000
SAimp_E-node-1191	1084239.09300000000	1039855.37400000000
SAimp_E-node-1213-1	1089986.00200000000	1044272.31700000000
SAimp_E-node-1213-2	1089959.99100000000	1044567.62700000000
SAimp_E-node-1213-3	1090222.49000000000	1044568.23200000000
SAimp_E-node-1219	1089548.72400000000	1046394.73000000000
SAimp_E-node-1220	1089367.94300000000	1046388.02000000000
SAimp_E-node-1221	1089058.04600000000	1046389.82200000000
SAimp_E-node-1223-1	1088681.58000000000	1046083.52300000000
SAimp_E-node-1224	1088425.91000000000	1045751.18600000000
SAimp_E-node-1225-2	1088179.58600000000	1045488.54000000000
SAimp_E-node-1226	1087765.54300000000	1046302.43700000000
SAimp_E-node-1227	1087502.72600000000	1046078.05500000000
SAimp_E-node-1228	1087371.73700000000	1046022.82300000000
SAimp_E-node-1229-1	1087078.66800000000	1044832.05200000000
SAimp_E-node-1229-2	1087123.19500000000	1046028.91200000000
SAimp_E-node-1230	1085809.23800000000	1045559.25500000000
SAimp_E-node-1231	1086262.10500000000	1045678.36400000000
SAimp_E-node-1236	1087881.42400000000	1048293.69200000000
SAimp_E-node-1237-1	1087750.46800000000	1046803.58600000000
SAimp_E-node-1237-2	1087815.46600000000	1046555.22900000000
SAimp_E-node-1238	1087469.47600000000	1046774.68500000000
SAimp_E-node-1239	1087315.11400000000	1046818.08200000000
SAimp_E-node-1240-1	1087171.58900000000	1046766.71800000000
SAimp_E-node-1240-2	1087251.87100000000	1046559.74600000000
SAimp_E-node-1241	1087032.02200000000	1046812.41400000000
SAimp_E-node-1243-1	1086775.68900000000	1046755.16300000000
