Name	X-Coordinate	Y-Coordinate
Buf1_3038	1089283.719	1067786.674
Buf1_305	1066289.107	1075053.337
Buf1_3059	1084036.043	1065796.623
Buf1_3059-1	1083957.57	1064782.038
Buf1_3063	1083763.709	1065857.341
Buf1_3067	1083408.839	1065709.154
Buf1_3067-1	1082804.528	1065868.678
Buf1_3093	1084822.595	1066545.894
Buf1_3108	1084515.402	1067215.794
Buf1_3124	1084175.264	1067852.832
Buf1_3128	1083820.488	1067967.884
Buf1_3128-1	1082693.262	1067996.502
Buf1_3134	1083371.764	1068377.426
Buf1_3146	1082849.365	1066943.98
Buf1_3154	1082406.377	1068598.75
Buf1_3154-1	1082382.957	1068368.353
Buf1_3167-1	1083435.797	1069254.545
Buf1_317	1066511.297	1075605.043
Buf1_317-1	1066281.95	1075804.87
Buf1_3182	1090486.684	1065179.679
Buf1_3189	1083727.7	1064444.362
Buf1_319	1066307.667	1076160.638
Buf1_3211	1077942.548	1064586.031
Buf1_3229-1	1077797.441	1065618.28
Buf1_3229-2	1077383.884	1065517.495
Buf1_323	1066587.128	1076683.678
Buf1_3243-1	1077836.693	1066252.914
Buf1_3247	1077120.971	1066532.4
Buf1_3249	1077082.779	1066835.671
Buf1_3253-1	1072009.213	1065053.177
Buf1_3253-2	1071693.868	1065113.038
Buf1_3260	1072999.58	1064699.693
Buf1_327	1066642.903	1076924.268
Buf1_329	1066612.069	1077195.12
Buf1_3292	1076032.917	1065013.933
Buf1_3295	1076609.239	1064916.576
Buf1_3299-1	1077044.136	1064589.303
Buf1_3299-2	1077085.462	1065078.986
Buf1_3299-3	1076838.732	1064676.201
Buf1_3301-1	1077439.564	1064892.429
Buf1_3301-2	1077678.432	1065065.085
Buf1_3301-3	1077248.051	1065231.276
Buf1_3301-4	1077568.954	1065194.419
Buf1_3303-1	1077898.217	1064941.127
Buf1_3303-2	1077853.461	1065348.252
Buf1_3305-1	1077908.319	1064797.082
Buf1_3305-2	1078070.046	1064797.43
Buf1_3307	1078330.816	1064797.356
Buf1_335-1	1066539.761	1077484.873
Buf1_3408-2	1077185.693	1067338.123
Buf1_3412-1	1077903.27	1067178.082
Buf1_3412-2	1077603.314	1067319.035
Buf1_3418-2	1078141.39	1066879.37
Buf1_3443	1079298.998	1062493.199
Buf1_3453-1	1077844.19	1066428.718
Buf1_3453-2	1077491.903	1066525.697
Buf1_3453-3	1077655.64	1066415.937
Buf1_3456-1	1077305.356	1066707.785
Buf1_3456-2	1077569	1066679.544
Buf1_3465-1	1078882.679	1063947.781
Buf1_3465-2	1078818.842	1063567.893
Buf1_3482-1	1079683.287	1064347.281
Buf1_3484	1075438.172	1064667.698
Buf1_3488-1	1080350.163	1064257.088
Buf1_3492	1080724.971	1063872.758
Buf1_3494-2	1076247.948	1067186.733
Buf1_3495	1081005.183	1063504.124
Buf1_3504-1	1081155.034	1063819.628
Buf1_3504-2	1081104.991	1064697.687
Buf1_3511	1076472.647	1068008.054
Buf1_3511-1	1075922.631	1068162.374
Buf1_3511-2	1076303.674	1067740.524
Buf1_3511-4	1076970.33	1067709.908
Buf1_3513	1087392.221	1062546.394
Buf1_3513-1	1087375.92	1062070.464
Buf1_3532	1086639.881	1062705.173
Buf1_356	1066522.493	1077786.901
Buf1_3567-1	1087052.715	1063348.241
Buf1_3574	1087402.065	1063884.445
Buf1_3574-1	1087210.172	1063814.381
Buf1_3574-2	1087110.884	1063611.327
Buf1_3579	1086484.582	1064066.167
Buf1_3583	1086272.55	1064432.122
Buf1_3583-1	1086645.502	1064593.388
Buf1_3592	1086717.958	1064905
Buf1_3592-1	1087230.556	1064864.768
Buf1_3593	1087097.847	1062007.552
Buf1_3593-1	1087028.919	1062574.923
Buf1_3599-1	1086336.478	1065507.241
Buf1_36	1081763.1	1076203.88
Buf1_3608	1086082.303	1066424.595
Buf1_36-1	1082099.652	1075938.428
Buf1_3612	1067064.854	1066759.2
Buf1_3612-1	1066906.366	1066682.084
Buf1_3612-2	1067059.35	1066246.782
Buf1_36-2	1081860.343	1075636.041
Buf1_3629-2	1086453.181	1067661.21
Buf1_36-3	1081894.386	1075302.764
Buf1_36-4	1081932.047	1075458.069
Buf1_3645	1086466.561	1069568.957
Buf1_3649	1089018.132	1062966.508
Buf1_3653	1073878.799	1061296.802
Buf1_3653-1	1073869.002	1061485.11
Buf1_3661	1087127.549	1070829.904
Buf1_3661-1	1088136.285	1071418.13
Buf1_3664	1080396.72	1065378.131
Buf1_3680-1	1089157.639	1062791.607
Buf1_3680-2	1089415.347	1063078.591
Buf1_3708	1089692.906	1063980.369
Buf1_3710	1089996.876	1064184.15
Buf1_3774-1	1089784.816	1067304.818
Buf1_3783	1089539.624	1065247.857
Buf1_3825	1069898.641	1064200.705
Buf1_3830	1069301.344	1063914.732
Buf1_3834	1070706.854	1063342.809
Buf1_3836	1069833.316	1062926.494
Buf1_3838	1071324.261	1063794.192
Buf1_3838-1	1070892.033	1064061.847
Buf1_3845	1080011.346	1062119.072
Buf1_3850	1080374.883	1061870.291
Buf1_3854	1080303.513	1061557.492
Buf1_3854-1	1080781.597	1061550.041
Buf1_3869	1076109.448	1061032.746
Buf1_3873	1076090.86	1060838.906
Buf1_3877	1076098.463	1060520.389
Buf1_3880	1075961.55	1060150.312
Buf1_3884	1076060.642	1059591.601
Buf1_39	1062238.395	1077525.324
Buf1_3906	1088071.759	1061893.387
Buf1_3919-1	1088059.788	1061626.281
Buf1_3919-2	1087901.313	1061562.55
Buf1_3923	1077677.217	1063830.847
Buf1_3937-1	1077770.053	1062506.978
Buf1_3937-2	1077312.643	1062590.792
Buf1_3939	1077673.336	1062316.227
Buf1_3939-1	1077710.995	1062157.665
Buf1_3948	1077201.412	1061160.351
Buf1_3951	1077236.999	1060820.177
Buf1_3953	1077231.092	1060474.785
Buf1_3958	1077250.266	1060163.783
Buf1_3960	1077824.716	1059811.084
Buf1_3963	1077289.546	1059528.427
Buf1_3986	1083494.699	1061733.494
Buf1_3986-1	1083470.341	1061589
Buf1_3986-2	1083731.759	1061657.575
Buf1_3990	1083732.514	1061091.149
Buf1_3990-1	1083450.488	1061149.14
Buf1_4004-1	1076175.842	1064234.717
Buf1_4005	1086663.083	1065279.911
Buf1_4005-1	1086505.868	1065020.601
Buf1_4005-2	1086301.477	1064998.813
Buf1_4017	1075907.229	1062194.172
Buf1_4025	1076894.073	1062301.599
Buf1_4028	1086234.742	1071216.33
Buf1_4035	1086236.422	1071558.165
Buf1_4042	1077276.867	1062417.873
Buf1_4042-1	1077273.646	1062289.521
Buf1_4042-2	1077305.306	1062153.483
Buf1_4045	1086975.545	1071830.967
Buf1_4061	1086146.581	1072681.487
Buf1_4066	1079288.413	1062192.204
Buf1_408	1067639.273	1074294.069
Buf1_4086	1079774.165	1061885.719
Buf1_4086-1	1079920.479	1062424.199
Buf1_4086-2	1079752.709	1062503.131
Buf1_4103	1086805.41	1074176.243
Buf1_4133	1082805.9	1061560.143
Buf1_4143-1	1079226.292	1064706.332
Buf1_4153	1079382.17	1065296.747
Buf1_4154	1085550.747	1062857.625
Buf1_4154-1	1085510.103	1061542.407
Buf1_4156	1085696.808	1062114.396
Buf1_4160	1086232.04	1062118.496
Buf1_4164	1086474.784	1062111.098
Buf1_4175	1086704.995	1061284.436
Buf1_4177-1	1086563.547	1061060.234
Buf1_4180	1086779.655	1060962.496
Buf1_4180-1	1086709.953	1061063.432
Buf1_4195	1086366.043	1061383.676
Buf1_4198	1080551.841	1064999.29
Buf1_4206	1086569.024	1060582.32
Buf1_4206-1	1086645.329	1060850.948
Buf1_4209	1080634.638	1064730.641
Buf1_4212	1081105.229	1064871.961
Buf1_4213	1081438.979	1065182.554
Buf1_422	1068590.405	1075032.869
Buf1_423	1068974.787	1074638.225
Buf1_4265	1082028.85	1061457.099
Buf1_4284	1087724.213	1064274.578
Buf1_4287	1081919.541	1060501.335
Buf1_4295	1080878.178	1060360.84
Buf1_4312	1078819.275	1062353.303
Buf1_4331	1085878.487	1067651.05
Buf1_4339	1078832.475	1062646.096
Buf1_436	1069821.444	1074412.001
Buf1_4368	1081226.718	1061685.251
Buf1_4370	1081209.656	1061395.85
Buf1_4372	1081093.4	1061035.549
Buf1_4372-1	1080481.579	1061027.569
Buf1_4375	1081115.113	1060890.762
Buf1_4375-1	1080461.278	1060892.757
Buf1_4390	1085076.553	1068763.235
Buf1_4392	1078839.162	1063344.459
Buf1_4420	1086311.711	1070556.219
Buf1_4428	1085966.431	1070363.488
Buf1_4430	1085650.513	1070360.871
Buf1_4432	1085377.758	1070111.532
Buf1_4434	1085156.354	1070113.438
Buf1_4448	1084526.24	1069968.625
Buf1_4456	1084372.272	1060043.899
Buf1_447	1071046.78	1074376.286
Buf1_4479	1087560.57	1060954.175
Buf1_4479-1	1087579.793	1061719.185
Buf1_4479-2	1087416.016	1061463.252
Buf1_4488	1087814.225	1061000.865
Buf1_449	1071532.709	1074372.836
Buf1_4493	1088082.862	1060967.993
Buf1_4497	1088382.855	1061009.956
Buf1_4497-1	1088385.979	1061682.962
Buf1_4497-2	1088230.111	1061504.303
Buf1_45	1062290.171	1077761.925
Buf1_4514	1088240.068	1062231.775
Buf1_4523	1085122.384	1071531.301
Buf1_4523-1	1085537.64	1071534.982
Buf1_4551	1086151.722	1072333.998
Buf1_4563	1085667.988	1072419.234
Buf1_4563-1	1085708.163	1072603.634
Buf1_4565	1085116.584	1072292.879
Buf1_4571	1084198.615	1072733.719
Buf1_4571-1	1084113.634	1072291.566
Buf1_4573	1088020.963	1069899.797
Buf1_4573-1	1087152.651	1069889.835
Buf1_4577	1087089.266	1072665.447
Buf1_4585	1088399.544	1072683.316
Buf1_4585-1	1087844.758	1072674.216
Buf1_4592	1088778.543	1072656.177
Buf1_4592-1	1088841.573	1072494.105
Buf1_4655	1084673.277	1071539.285
Buf1_4655-1	1084488.664	1071247.601
Buf1_4668	1085409.547	1068352.291
Buf1_4685	1088162.748	1072145.863
Buf1_4685-1	1087105.277	1072129.043
Buf1_469	1065817.719	1070380.859
Buf1_469-1	1066135.025	1071057.457
Buf1_469-2	1066529.657	1071055.479
Buf1_469-3	1066382.723	1070954.193
Buf1_469-4	1065978.654	1070820.792
Buf1_4731	1086426.973	1074012.183
Buf1_4760-1	1077285.002	1063958.667
Buf1_4760-2	1077437.639	1064070.956
Buf1_4763	1085626.36	1072880.053
Buf1_4773	1085908.364	1073577.551
Buf1_4773-1	1085256.505	1073655.93
Buf1_478	1065691.56	1071131.195
Buf1_478-1	1065891.383	1071393.035
Buf1_4792	1084554.024	1070859.222
Buf1_4798	1084832.486	1070975.188
Buf1_4810	1084906.34	1070337.827
Buf1_4819-2	1085784.086	1074625.599
Buf1_4819-3	1085485.958	1074635.517
Buf1_4823	1084741.859	1074730.901
Buf1_4835-1	1073013.182	1064430.012
Buf1_4835-2	1072532.276	1064349.071
Buf1_4847-1	1073518.984	1064083.257
Buf1_4847-2	1073464.973	1064369.494
Buf1_486	1065725.677	1072786.437
Buf1_4890	1073874.271	1062103.333
Buf1_4890-1	1073594.928	1062312.5
Buf1_4915	1075085.168	1061980.859
Buf1_4915-1	1074938.071	1061935.526
Buf1_4929	1073066.63	1061287.122
Buf1_4929-1	1073203.322	1061523.578
Buf1_4929-2	1073510.683	1061184.635
Buf1_4935	1073270.123	1060973.472
Buf1_4937	1074181.059	1060581.497
Buf1_4937-1	1073073.945	1060672.418
Buf1_4937-2	1073565.418	1060775.724
Buf1_4939	1074554.439	1060289.577
Buf1_4939-1	1073015.816	1060347.905
Buf1_4941	1073486.617	1059828.504
Buf1_4941-1	1073544.465	1060131.118
Buf1_4945	1072927.049	1059790.84
Buf1_4945-1	1073929.134	1059624.388
Buf1_4945-2	1073727.807	1059609.65
Buf1_4949	1073312.849	1059307.629
Buf1_4949-1	1074846.194	1059278.215
Buf1_4949-2	1073892.69	1059273.293
Buf1_4949-3	1073625.964	1059458.179
Buf1_4953	1074721.619	1058999.318
Buf1_4953-1	1073481.852	1058808.28
Buf1_4953-2	1074315.275	1058505.361
Buf1_4957	1073171.065	1058623.838
Buf1_4957-1	1073870.488	1058553.99
Buf1_4962	1074611.776	1064025.074
Buf1_4965	1074633.277	1063191.601
Buf1_4997-1	1075479.643	1063935.704
Buf1_4997-2	1075013.836	1064025.51
Buf1_4997-3	1074785.224	1064034.058
Buf1_50000	1064890.369	1065466.747
Buf1_5046	1073160.25	1058980.049
Buf1_5056-1	1072712.178	1059307.193
Buf1_5056-2	1072625.99	1058712.606
Buf1_5062	1072244.597	1058586.876
Buf1_5094	1073922.251	1059041.866
Buf1_5094-1	1073621.802	1058790.45
Buf1_5094-2	1073963.044	1058856.605
Buf1_5097	1074331.346	1060129.752
Buf1_5104	1073953.909	1060234.339
Buf1_5104-1	1073965.551	1060387.487
Buf1_5108-1	1075979.827	1063610.683
Buf1_5108-2	1075950.105	1063757.662
Buf1_5108-3	1075802.1	1063773.289
Buf1_5110-1	1075941.263	1062674.015
Buf1_5110-2	1075771.099	1062817.363
Buf1_5110-3	1076135.52	1063171.414
Buf1_5110-4	1075924.27	1063113.706
Buf1_5125	1074255.371	1061223.208
Buf1_5125-1	1074179.836	1061427.751
Buf1_5142-1	1074429.322	1062184.2
Buf1_5146	1074296.729	1061746.642
Buf1_5146-1	1074296.729	1061746.642
Buf1_5146-2	1074416.713	1061690.146
Buf1_5181-2	1071613.918	1063847.564
Buf1_5184	1072279.242	1064598.35
Buf1_5190	1071924.489	1064543.422
Buf1_5206	1071714.174	1064053.865
Buf1_5224	1073231.172	1063256.022
Buf1_5234	1072671.936	1062523.253
Buf1_5234-1	1072966.394	1062914.313
Buf1_5234-2	1072782.258	1062896.701
Buf1_5240	1072375.491	1061751.875
Buf1_5242	1071852.383	1061983.429
Buf1_5242-1	1072076.345	1061741.751
Buf1_5262	1076055.607	1061753.055
Buf1_5262-1	1075844.623	1061684.533
Buf1_5264	1076113.326	1061201.176
Buf1_5264-1	1075970.787	1061387.016
Buf1_5264-2	1076067.901	1061491.672
Buf1_5268	1075289.259	1060560.461
Buf1_5270	1075255.737	1060265.695
Buf1_5276	1075496.749	1059568.535
Buf1_5278	1075551.784	1059203.828
Buf1_5280-1	1076373.931	1058691.936
Buf1_5280-2	1075415.754	1058934.864
Buf1_5284-1	1076557.338	1063634.006
Buf1_5284-2	1076994.259	1063603.508
Buf1_5297	1076960.956	1059630.599
Buf1_5297-1	1076590.457	1059340.64
Buf1_53	1063522.668	1078456.211
Buf1_5304	1074868.704	1064199.05
Buf1_5347	1077891.158	1061699.916
Buf1_5347-1	1077839.238	1061537.29
Buf1_5349	1077738.631	1061999.894
Buf1_5349-1	1077804.016	1061831.348
Buf1_545	1063498.78	1076261.116
Buf1_5484	1062887.569	1071356.682
Buf1_5484-1	1062750.955	1071734.44
Buf1_5485	1063023.959	1071962.176
Buf1_5485-1	1063155.006	1071439.87
Buf1_5488	1063078.159	1069197.044
Buf1_556	1063283.442	1076767.893
Buf1_5560	1063880.475	1063103.815
Buf1_556-1	1063943.062	1076182.925
Buf1_5562	1063985.751	1062777.936
Buf1_556-2	1063366.903	1076388.953
Buf1_5564	1064125.692	1063108.234
Buf1_5566	1064275.228	1062765.363
Buf1_5566-1	1064261.832	1063622.139
Buf1_5568	1064394.166	1063572.809
Buf1_5568-1	1064439.465	1063094.025
Buf1_5570	1064768.001	1063013.501
Buf1_5580	1065279.804	1062740.047
Buf1_5580-1	1065328.514	1063315.726
Buf1_5601-1	1065676.92	1066393.207
Buf1_5601-2	1065276.546	1066217.256
Buf1_561	1066972.647	1073903.356
Buf1_5620	1066502.746	1066945.857
Buf1_5620-1	1066416.298	1066805.793
Buf1_5620-2	1066305.528	1066758.61
Buf1_5632	1067467.442	1066960.109
Buf1_5636	1067560.815	1066691.043
Buf1_564	1063481.231	1076999.953
Buf1_5640	1067891.105	1066696.203
Buf1_564-1	1063868.795	1076667.31
Buf1_5650	1068654.49	1066692.663
Buf1_5650-1	1068796.526	1067045.53
Buf1_5668	1069549.457	1067005.709
Buf1_5668-1	1069308.662	1067051.598
Buf1_5670	1069780.498	1066815.159
Buf1_5682	1070417.249	1066712.981
Buf1_5684	1070724.491	1066789.392
Buf1_5684-1	1070808.059	1066486.06
Buf1_569	1064112.079	1077080.965
Buf1_569-1	1063486.354	1077291.183
Buf1_5711-11	1063943.869	1061295.531
Buf1_5711-12	1063836.075	1061575.293
Buf1_5711-17	1063874.89	1061711.663
Buf1_5711-2	1064037.945	1063835.517
Buf1_5711-7	1063921.506	1063960.683
Buf1_5711-8	1063841.087	1063471.726
Buf1_5723	1064885.378	1065988.172
Buf1_5727	1065232.717	1065956.644
Buf1_5729-1	1065263.837	1065626.11
Buf1_5729-2	1065511.936	1065432.366
Buf1_5766	1070478.442	1067623.902
Buf1_5784	1069873.326	1068279.964
Buf1_581	1066490.512	1071404.939
Buf1_581-1	1066365.424	1071576.041
Buf1_584	1066258.282	1071778.094
Buf1_5860	1068954.028	1066257.973
Buf1_5860-1	1069080.588	1066731.365
Buf1_5860-2	1068927.648	1066714.123
Buf1_5860-3	1069101.349	1067048.617
Buf1_5893	1064308.618	1065685.309
Buf1_5898-1	1064787.608	1065678.635
Buf1_5898-2	1064564.446	1065333.328
Buf1_5923	1064278.576	1064293.199
Buf1_5923-1	1064056.508	1064145.718
Buf1_5925	1064274.915	1064157.531
Buf1_5925-1	1064181.428	1064014.877
Buf1_5929	1065031.58	1064018.749
Buf1_5929-1	1065239.941	1064314.17
Buf1_5929-2	1064825.919	1064076.291
Buf1_5929-3	1064807.804	1064470.688
Buf1_593	1066145.628	1072108.863
Buf1_5933	1065499.75	1064038.725
Buf1_5937	1066812.457	1064160.469
Buf1_599	1066061.139	1072391.229
Buf1_599-1	1065848.721	1072451.497
Buf1_6004	1065051.685	1070116.709
Buf1_6004-1	1064524.17	1070320.489
Buf1_6054	1064492.733	1060006.429
Buf1_6056	1065074.557	1060207.915
Buf1_6058	1066559.075	1061092.744
Buf1_6060	1066307.249	1061240.28
Buf1_6062	1066448.456	1060825.075
Buf1_6062-1	1066595.373	1060950.091
Buf1_6064	1067709.035	1061085.973
Buf1_6068	1067590.286	1060893.476
Buf1_6072	1068860.175	1061186.607
Buf1_608	1069954.318	1074056.859
Buf1_6102	1065602.883	1061334.705
Buf1_6121	1065904.419	1061056.761
Buf1_6192	1065318.761	1061390.641
Buf1_62	1064084.038	1079029.135
Buf1_6204	1066558.609	1059286.491
Buf1_6208	1066954.887	1058707.422
Buf1_6220	1068421.047	1059675.259
Buf1_6222	1068254.967	1060472.47
Buf1_6224	1066460.103	1060078.216
Buf1_6224-1	1066200.788	1060443.136
Buf1_6237	1066313.259	1060785.649
Buf1_6258	1069429.634	1060987.138
Buf1_6258-1	1069232.879	1060754.816
Buf1_6258-2	1069312.596	1061362.738
Buf1_6258-3	1069008.972	1061011.255
Buf1_6266	1066847.053	1059508.005
Buf1_6293	1068447.639	1060556.934
Buf1_6311	1067648.312	1060579.587
Buf1_6312	1068020.824	1060744.888
Buf1_6313	1068030.238	1060301.036
Buf1_6327	1068517.721	1058574.919
Buf1_6339	1069192.355	1058697.53
Buf1_6345	1063787.792	1061249.061
Buf1_6350	1068583.76	1060154.35
Buf1_6357	1064120.044	1060557.807
Buf1_6373	1064462.045	1060391.468
Buf1_6381	1064860.079	1059827.233
Buf1_6388	1065320.039	1059295.661
Buf1_6394	1065624.162	1058636.066
Buf1_6406	1063660.561	1061119.884
Buf1_6410	1066213.727	1059497.788
Buf1_6412	1066252.585	1059091.361
Buf1_6412-1	1065879.541	1058982.23
Buf1_6422	1067365.233	1061150.508
Buf1_6425	1067802.027	1061391.727
Buf1_6427	1067687.354	1061729.153
Buf1_6433	1068913.339	1061658.144
Buf1_6437	1069009.26	1062546.979
Buf1_6437-1	1068941.42	1062098.538
Buf1_6437-2	1068870.684	1062824.502
Buf1_6442	1069003.508	1060154.088
Buf1_6445	1068893.765	1059795.711
Buf1_6449	1063884.589	1060026.406
Buf1_6449-1	1063733.41	1060372.161
Buf1_6453	1068921.191	1059431.513
Buf1_6466-1	1069800.837	1058891.326
Buf1_6470	1069026.222	1063054.862
Buf1_6484	1065854.915	1059672.009
Buf1_6484-1	1065475.312	1059800.695
Buf1_6490	1069466.713	1060126.607
Buf1_6495	1069214.398	1059769.205
Buf1_6499	1070597.917	1060081.572
Buf1_6509	1070390.533	1059169.964
Buf1_6509-1	1070418.169	1059733.414
Buf1_6511	1069245.696	1060330.572
Buf1_6521	1065051.667	1059295.018
Buf1_6561	1066984.204	1063099.704
Buf1_6565	1067276.042	1062770.966
Buf1_6571	1068226.999	1062182.607
Buf1_6571-1	1068245.362	1063072.122
Buf1_6575	1068557.486	1062542.275
Buf1_6577	1068713.882	1062806.577
Buf1_6582	1069993.286	1062516.988
Buf1_6618	1069256.352	1059041.915
Buf1_6626	1069591.941	1064666.76
Buf1_6626-1	1069115.953	1064638.376
Buf1_6628	1070700.495	1064909.606
Buf1_6636	1069594.077	1063992.807
Buf1_6636-1	1069275.437	1064286.325
Buf1_6653	1066936.906	1060379.664
Buf1_6653-1	1066791.961	1060747.908
Buf1_6659	1067428.594	1063421.055
Buf1_6661	1067986.937	1063135.472
Buf1_6661-1	1067768.358	1063320.335
Buf1_6663	1067674.294	1063893.746
Buf1_6696	1065302.69	1058868.196
Buf1_6709	1063953.266	1060250.733
Buf1_6760	1065403.479	1054907.581
Buf1_6774b-4	1067042.482	1053464.418
Buf1_6774b-5	1067856.786	1053459.945
Buf1_6774b-6	1067358.24	1053627.156
Buf1_6774b-7	1066837.41	1053277.315
Buf1_6820-1	1072295.138	1050293.525
Buf1_6820-3	1072493.886	1050454.848
Buf1_6820-4	1072789.863	1050340.703
Buf1_6842-1	1075312.883	1049170.253
Buf1_6842-2	1075275.08	1050049.562
Buf1_6842-3	1075426.35	1049635.629
Buf1_6842-4	1075750.978	1049518.283
Buf1_6842-5	1075265.768	1049275.801
Buf1_6842-6	1075615.302	1049076.821
Buf1_6842-7	1075474.878	1049002.118
Buf1_6880-2	1066564.836	1067614.448
Buf1_6881	1066567.242	1068077.954
Buf1_6902a	1088451.86	1042256.681
Buf1_6922	1088123.8	1041497.168
Buf1_6930-1	1089073.601	1041795.65
Buf1_6930-2	1089181.125	1041667.115
Buf1_6930-3	1088869.515	1041964.565
Buf1_6930-4	1088734.52	1042190.994
Buf1_6930-5	1088983.576	1041681.251
Buf1_6930-6	1088350.507	1041326.918
Buf1_6930-7	1088669.239	1041862.589
Buf1_6935	1089381.971	1033325.273
Buf1_6946	1089222.822	1041529.837
Buf1_6948-1	1089769.822	1033971.005
Buf1_6948-2	1088846.346	1034006.456
Buf1_6988	1087945.117	1035896.632
Buf1_6992	1088181.675	1035679.128
Buf1_7032-1	1087739.898	1037035.224
Buf1_7032-2	1087678.734	1037106.972
Buf1_7053-1	1086860.487	1038489.173
Buf1_7053-2	1087328.268	1038920.442
Buf1_7108	1086149.863	1042421.456
Buf1_714	1081148.593	1072835.919
Buf1_7145	1085870.208	1032682.385
Buf1_7153	1085563.276	1033618.578
Buf1_7177	1086346.65	1034551.167
Buf1_7197	1085983.263	1035194.023
Buf1_7212	1085872.697	1035717.222
Buf1_7213	1086582.757	1035682.752
Buf1_7222	1086588.049	1036008.308
Buf1_7233	1086288.601	1036454.196
Buf1_7278-1	1088795.82	1038794.08
Buf1_7301	1090626.175	1038380.311
Buf1_7312-1	1081813.879	1039125.151
Buf1_7312-2	1081365.689	1039048.769
Buf1_7312-3	1082081.645	1039379.498
Buf1_7312-4	1081520.942	1039602.239
Buf1_7312-6	1081695.909	1039331.075
Buf1_7313-10	1084437.073	1038211.847
Buf1_7313-11	1084071.548	1038517.165
Buf1_7313-12	1083967.389	1038304.35
Buf1_7313-13	1084277.334	1038808.411
Buf1_7313-14	1083978.07	1039250.442
Buf1_7313-15	1084201.724	1039097.674
Buf1_7313-16	1084156.587	1039396.458
Buf1_7313-17	1083988.283	1039547.11
Buf1_7313-18	1084260.419	1039641.717
Buf1_7313-19	1084620.022	1039553.227
Buf1_7313-22	1083829.027	1039578.275
Buf1_7313-26	1083368.439	1040887.217
Buf1_7313-37	1083694.133	1041596.772
Buf1_7313-38	1084490.455	1039895.118
Buf1_7313-39	1083999.083	1039953.181
Buf1_7313-43	1084095.727	1037798.465
Buf1_7313-44	1084098.727	1037494.578
Buf1_7313-5	1084332.732	1037215.036
Buf1_7313-6	1084704.89	1039845.421
Buf1_7313-7	1083958.544	1037661.109
Buf1_7313-8	1083961.018	1037943.55
Buf1_7313-9	1084433.706	1038025.381
Buf1_7325-2	1081749.153	1037995.899
Buf1_7325-3	1081360.217	1037965.583
Buf1_7325-4	1081733.264	1038297.796
Buf1_7373	1081264.806	1041148.561
Buf1_7381-1	1090172.07	1041880.895
Buf1_7381-2	1090158.458	1042314.266
Buf1_7381-3	1090040.217	1042356.931
Buf1_7383	1090294.739	1042722.335
Buf1_7394-1	1080921.16	1041107.004
Buf1_7394-2	1080709.793	1040876.351
Buf1_7394-3	1081146.681	1040772.788
Buf1_7397-1	1080839.272	1040539.136
Buf1_7397-2	1081138.413	1040615.874
Buf1_7415-1	1081145.124	1041902.845
Buf1_7415-2	1081572.403	1041735.322
Buf1_7441-1	1084406.857	1034616.83
Buf1_7441-12	1083801.797	1035438.599
Buf1_7441-13	1083380.364	1035898.57
Buf1_7441-14	1083798.514	1035737.081
Buf1_7441-15	1083806.871	1036079.407
Buf1_7441-16	1083349.37	1036210.027
Buf1_7441-17	1083313.242	1036569.607
Buf1_7441-19	1081856.674	1035633.9
Buf1_7441-2	1084070.269	1034811.98
Buf1_7441-20	1081701.341	1035929.707
Buf1_7441-22	1082220.554	1036211.33
Buf1_7441-23	1082138.654	1036511.141
Buf1_7441-25	1084406.389	1034469.42
Buf1_7441-26	1083941.236	1035883.679
Buf1_7441-27	1083184.212	1036415.534
Buf1_7441-5	1084130.246	1035144.042
Buf1_7441-7	1084377.533	1035719.564
Buf1_7441-8	1084365.543	1036031.055
Buf1_7441-9	1083949.139	1036477.909
Buf1_7464	1082015.77	1036806.998
Buf1_7475	1087907.76	1042133.712
Buf1_7523-1	1086526.835	1039281.384
Buf1_7523-2	1086194.754	1039215.201
Buf1_7539	1085456.408	1041946.823
Buf1_7544-1	1084979.301	1042067.253
Buf1_7544-2	1085081.931	1041913.821
Buf1_7557w	1081449.566	1040790.463
