                0            1     2     3     4     5     6     7     8     9
1502  1083482.266  1055413.918   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1503  1083497.343  1044641.193  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1504  1083526.830  1054995.801  25.0  36.0  17.0  56.0   3.0  56.0  41.0  90.0
1505  1083530.617  1058773.943  48.0  94.0   8.0  30.0  45.0  20.0   7.0   7.0
1506  1083536.871  1044962.891  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1507  1083555.528  1051175.341  11.0  84.0  15.0   8.0  35.0   8.0  11.0  88.0
1508  1083560.820  1050599.349  15.0  84.0   5.0   8.0  14.0   8.0  38.0  88.0
1509  1083571.871  1044937.891  18.0  58.0  36.0  35.0  27.0  58.0  13.0  14.0
1510  1083595.820  1050574.349  15.0  84.0   5.0   8.0  14.0   8.0  38.0  88.0
1511  1083598.766  1056952.392  17.0  66.0   8.0  58.0   6.0  28.0  19.0  28.0
1512  1083623.325  1057792.872  17.0  94.0   8.0  58.0   6.0  28.0   7.0  28.0
1513  1083633.766  1056927.392  17.0  66.0   8.0  58.0   6.0  28.0  19.0  28.0
1514  1083640.840  1051512.593  11.0  35.0  15.0  77.0  35.0   8.0  11.0  88.0
1515  1083642.256  1053600.341  25.0  75.0  47.0  14.0   3.0  14.0  41.0  90.0
1516  1083643.253  1054733.865  25.0  75.0  17.0  56.0   3.0  56.0  41.0  90.0
1517  1083644.820  1050984.407  11.0  84.0  15.0   8.0  35.0   8.0  11.0  88.0
1518  1083652.532  1059647.804  48.0  94.0  42.0  30.0  45.0  20.0   7.0   7.0
1519  1083653.860  1054052.806  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1520  1083654.945  1051861.111  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1521  1083658.325  1057767.872  17.0  94.0   8.0  58.0   6.0  28.0   7.0  28.0
1522  1083664.013  1052611.887  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1523  1083668.970  1055774.909   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1524  1083672.939  1054286.736  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1525  1083675.840  1051487.593  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1526  1083679.103  1058087.424  48.0  94.0   8.0  58.0   6.0  28.0   7.0  28.0
1527  1083679.820  1050959.407  11.0  84.0  15.0   8.0  35.0   8.0  11.0  88.0
1528  1083689.945  1051836.111  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1529  1083703.970  1055749.909   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1530  1083714.484  1051294.760  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1531  1083718.825  1052211.802  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1532  1083723.661  1051133.426  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1533  1083736.287  1048089.225  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1534  1083753.825  1052186.802  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1535  1083771.287  1048064.225  22.0  47.0  38.0  93.0   2.0  57.0  45.0  24.0
1536  1083785.298  1057532.676  17.0  66.0   8.0  58.0   6.0  28.0   7.0  28.0
1537  1083806.094  1050475.186  15.0  84.0   5.0   8.0  14.0   8.0  38.0  88.0
1538  1083808.041  1058912.129  48.0  94.0   8.0  30.0  45.0  20.0   7.0   7.0
1539  1083817.362  1054472.365  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1540  1083834.116  1055104.534   9.0  36.0  17.0  56.0  20.0  56.0  41.0  90.0
1541  1083874.342  1051385.890  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1542  1083876.471  1056167.351   9.0  36.0  17.0  28.0  20.0  91.0  19.0  11.0
1543  1083880.995  1057826.845  48.0  94.0   8.0  58.0   6.0  28.0   7.0  28.0
1544  1083881.563  1055873.385   9.0  36.0  17.0  28.0  20.0  56.0  19.0  11.0
1545  1083881.609  1056613.771   9.0  66.0   8.0  28.0   6.0  28.0  19.0  11.0
1546  1083893.916  1055534.028   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1547  1083909.342  1051360.890  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1548  1083917.344  1054823.777  25.0  75.0  17.0  56.0   3.0  56.0  41.0  90.0
1549  1083933.077  1057196.634  17.0  66.0   8.0  58.0   6.0  28.0   7.0  28.0
1550  1083940.526  1054075.802  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1551  1083940.941  1053709.983  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1552  1083976.076  1056023.198   9.0  36.0  17.0  28.0  20.0  91.0  19.0  11.0
1553  1083992.644  1051555.799  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1554  1084003.458  1051041.965  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1555  1084004.997  1055484.219   9.0  36.0  17.0  56.0  20.0  56.0  19.0  11.0
1556  1084007.343  1056639.583   9.0  66.0   8.0  28.0   6.0  28.0  19.0  11.0
1557  1084011.076  1055998.198   9.0  36.0  17.0  28.0  20.0  91.0  19.0  11.0
1558  1084021.011  1051251.759  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1559  1084027.644  1051530.799  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1560  1084038.458  1051016.965  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1561  1084081.758  1055169.153   9.0  36.0  17.0  56.0  20.0  56.0  41.0  34.0
1562  1084088.563  1058944.953  48.0   7.0   8.0  30.0   6.0  83.0   7.0   7.0
1563  1084104.111  1052154.582  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1564  1084139.111  1052129.582  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1565  1084153.863  1054130.182  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1566  1084184.699  1054797.251   9.0  75.0  17.0  56.0  20.0  56.0  41.0  90.0
1567  1084185.539  1058015.249  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1568  1084188.863  1054105.182  25.0  75.0  17.0  14.0   3.0  14.0  41.0  90.0
1569  1084193.452  1057217.915  48.0  66.0   8.0  58.0   6.0  28.0   7.0  28.0
1570  1084200.952  1056002.968   9.0  36.0  17.0  28.0  20.0  91.0  19.0  11.0
1571  1084217.139  1058143.380  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1572  1084272.665  1051452.162  11.0  35.0  15.0   8.0  35.0   8.0  11.0  88.0
1573  1084275.095  1051856.393  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1574  1084310.095  1051831.393  11.0  35.0  15.0  77.0  35.0  73.0  11.0  55.0
1575  1084365.099  1058975.162  48.0   7.0   8.0  30.0  25.0  83.0   7.0   7.0
1576  1084384.309  1052234.953  11.0  35.0  15.0  77.0  35.0  43.0  11.0  55.0
1577  1084441.268  1057405.632  48.0  66.0   8.0  71.0   6.0  28.0   7.0  83.0
1578  1084444.410  1057967.503  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1579  1084444.555  1055898.425   9.0  82.0  17.0  28.0  20.0  91.0  19.0  11.0
1580  1084454.701  1056821.430   9.0  66.0   8.0  28.0   6.0  28.0  19.0  11.0
1581  1084494.144  1055193.843   9.0  36.0  17.0  56.0  20.0  56.0  19.0  34.0
1582  1084496.242  1058205.934  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1583  1084519.828  1051078.182  11.0  35.0  15.0   8.0  35.0   8.0  11.0   3.0
1584  1084554.828  1051053.182  11.0  35.0  15.0   8.0  35.0   8.0  11.0   3.0
1585  1084638.209  1059015.234  48.0   7.0   8.0  30.0  25.0  83.0   7.0   7.0
1586  1084673.209  1058990.234  48.0   7.0   8.0  30.0  25.0  83.0   7.0   7.0
1587  1084675.662  1056064.294   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1588  1084701.040  1057480.790  48.0   7.0   8.0  71.0   6.0  28.0   7.0  83.0
1589  1084736.040  1057455.790  48.0   7.0   8.0  71.0   6.0  28.0   7.0  83.0
1590  1084822.951  1057874.673  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1591  1084857.951  1057849.673  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1592  1084867.821  1054660.162   9.0  75.0  17.0  56.0  20.0  56.0  41.0  34.0
1593  1084882.696  1056068.651   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1594  1084902.821  1054635.162   9.0  75.0  17.0  56.0  20.0  56.0  41.0  34.0
1595  1084917.696  1056043.651   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1596  1084951.785  1051065.032  11.0  13.0  15.0   8.0  35.0  43.0  11.0   3.0
1597  1084985.742  1052864.967  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1598  1084986.785  1051040.032  11.0  13.0  15.0   8.0  35.0  43.0  11.0   3.0
1599  1085054.693  1052975.777  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1600  1085069.839  1055319.235   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1601  1085164.741  1060204.277  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1602  1085168.480  1055929.089   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1603  1085199.741  1060179.277  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1604  1085203.480  1055904.089   9.0  82.0  17.0  28.0  20.0  91.0  19.0  34.0
1605  1085237.735  1058940.148  48.0   7.0  37.0  71.0  25.0  83.0  34.0  83.0
1606  1085280.234  1060304.862  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1607  1085290.679  1060616.481  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1608  1085319.889  1052720.411  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1609  1085338.206  1052157.755  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1610  1085354.889  1052695.411  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1611  1085373.206  1052132.755  11.0  13.0  15.0  43.0  35.0  43.0  11.0  65.0
1612  1085400.292  1051430.081  11.0  13.0  15.0  43.0  35.0  43.0  11.0   3.0
1613  1085435.292  1051405.081  11.0  13.0  15.0  43.0  35.0  43.0  11.0   3.0
1614  1085453.027  1058201.342  48.0   7.0   8.0  71.0   6.0  83.0   7.0  83.0
1615  1085518.903  1060013.062  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1616  1085525.059  1053449.665  11.0  13.0  15.0  43.0  35.0  43.0  41.0  65.0
1617  1085553.903  1059988.062  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1618  1086027.743  1060066.933  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
1619  1086062.743  1060041.933  27.0  39.0  37.0  23.0  25.0  33.0  34.0  36.0
